Unnamed: 0,collectionsURL,unitCode,dataSource,title,EDANid,guid,recordLink,lastUpdateDate,creditLine,date,identifier,name,notes,objectType,physicalDescription,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,Sitter,Artist,Clean_Date,faces,face_urls
74,https://collections.si.edu/search/detail/edanmdm:npg_NPG.80.184.2.B,NPG,National Portrait Gallery,George Washington,edanmdm:npg_NPG.80.184.2.B,http://n2t.net/ark:/65665/sm4eca28dd9-73e5-4afd-a7fa-abc2351117ef,https://npg.si.edu/object/npg_NPG.80.184.2.B,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1801""}","{""Object number"": ""NPG.80.184.2.B""}","{""Artist"": ""John Scoles, 1793 - 1844?"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799"", ""Author"": ""James Hardie""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Sheet: 21 x 12 cm (8 1/4 x 4 3/4\"")""}",,,"{""Topic"": ""Book\nIllustration\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}","[1800s, 1790s]","[United States. Army, 'Washington, George', 'Scoles, John', 'Hardie, James']",[Prints],[United States],"[Business and Finance, Congressional Gold Medal, Books and reading, Farmers, Illustration, Government, Natural resources commerce, Portraits, Civilian awards, Science and Technology, Colonial statesman, Agriculturists, Statesman, Surveyors, Military and Intelligence, Men, 'American Revolution (1775-1783)', Public officers, Politics, Presidents, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_80_184_2_b'],"https://ids.si.edu/ids/iiif/NPG-NPG_80_184_2_b/full/250,/0/default.jpg",George Washington,John Scoles,1801,"[[391, 668, 554, 887]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_74_face_0.jpg?raw=true; 
75,https://collections.si.edu/search/detail/edanmdm:npg_NPG.80.184.2.A,NPG,National Portrait Gallery,John Adams,edanmdm:npg_NPG.80.184.2.A,http://n2t.net/ark:/65665/sm4975de270-f125-4020-acb0-e8e33b9ee940,https://npg.si.edu/object/npg_NPG.80.184.2.A,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1801""}","{""Object number"": ""NPG.80.184.2.A""}","{""Artist"": ""John Scoles, 1793 - 1844?"", ""Sitter"": ""John Adams, 30 Oct 1735 - 4 Jul 1826"", ""Author"": ""James Hardie""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Sheet: 21 x 12 cm (8 1/4 x 4 3/4\"")""}",,,"{""Topic"": ""Book\nIllustration\nJohn Adams: Male\nJohn Adams: Arts and Culture\\Literature\\Writer\nJohn Adams: Politics and Government\\Government official\\Congressman\\Continental congressman\nJohn Adams: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nJohn Adams: Politics and Government\\Vice-President of US\nJohn Adams: Politics and Government\\Diplomat\nJohn Adams: Politics and Government\\Government official\\President of US\nJohn Adams: Politics and Government\\Government official\\State Legislator\\Massachusetts\nPortrait""}","[1800s, 1790s]","['Adams, John', 'Scoles, John', 'Hardie, James']",[Prints],"[United States, Massachusetts]","[Legislators, Books and reading, Arts and Culture, Literature, Congressmen, Writers, Illustration, Government, Diplomacy, Portraits, Continental congressman, Colonial statesman, Statesman, Men, Signer of Declaration, Public officers, Politics, Vice-Presidents, Diplomats, Presidents]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_80_184_2_a'],"https://ids.si.edu/ids/iiif/NPG-NPG_80_184_2_a/full/250,/0/default.jpg",John Adams,John Scoles,1801,"[[420, 659, 582, 880]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_75_face_0.jpg?raw=true; 
76,https://collections.si.edu/search/detail/edanmdm:npg_NPG.80.184.1.C,NPG,National Portrait Gallery,James Madison,edanmdm:npg_NPG.80.184.1.C,http://n2t.net/ark:/65665/sm415b58585-2f9c-45d5-b614-9b3a4384de2e,https://npg.si.edu/object/npg_NPG.80.184.1.C,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1801""}","{""Object number"": ""NPG.80.184.1.C""}","{""Artist"": ""Unidentified Artist"", ""Sitter"": ""James Madison, 16 Mar 1751 - 28 Jun 1836"", ""Author"": ""James Hardie""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Sheet: 21 x 12 cm (8 1/4 x 4 3/4\"")""}",,,"{""Topic"": ""Book\nIllustration\nJames Madison: Male\nJames Madison: Law and Crime\\Lawyer\nJames Madison: Politics and Government\\Government official\\State Legislator\\Virginia\nJames Madison: Politics and Government\\Government official\\Congressman\\Continental congressman\nJames Madison: Politics and Government\\Government official\\President of US\nJames Madison: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nJames Madison: Arts and Culture\\Literature\\Writer\\Essayist\nJames Madison: Politics and Government\\Government official\\US Congressman\\Virginia\nJames Madison: Politics and Government\\Statesman\\Signer of Constitution\nPortrait""}","[1800s, 1790s]","['Madison, James', 'Hardie, James']",[Prints],"[United States, Virginia]","[Legislators, Cabinet member, Books and reading, Congressmen, Arts and Culture, Literature, Writers, Illustration, Government, Essayist, Portraits, Lawyers, Secretary of State, Signer of Constitution, Continental congressman, Statesman, Men, Public officers, Law and Crime, Politics, Presidents]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_80_184_1_c'],"https://ids.si.edu/ids/iiif/NPG-NPG_80_184_1_c/full/250,/0/default.jpg",James Madison,Unidentified Artist,1801,"[[402, 788, 561, 1021]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_76_face_0.jpg?raw=true; 
77,https://collections.si.edu/search/detail/edanmdm:npg_NPG.80.184.1.B,NPG,National Portrait Gallery,Thomas Jefferson,edanmdm:npg_NPG.80.184.1.B,http://n2t.net/ark:/65665/sm4fbc3dab2-eac1-498b-89df-00497d130595,https://npg.si.edu/object/npg_NPG.80.184.1.B,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""c. 1801""}","{""Object number"": ""NPG.80.184.1.B""}","{""Artist"": ""Unidentified Artist"", ""Sitter"": ""Thomas Jefferson, 13 Apr 1743 - 4 Jul 1826"", ""Author"": ""James Hardie""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on paper"", ""Dimensions"": ""Sheet: 21 x 12 cm (8 1/4 x 4 3/4\"")""}",,,"{""Topic"": ""Book\nIllustration\nThomas Jefferson: Male\nThomas Jefferson: Law and Crime\\Lawyer\nThomas Jefferson: Politics and Government\\Government official\\Congressman\\Continental congressman\nThomas Jefferson: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nThomas Jefferson: Politics and Government\\Vice-President of US\nThomas Jefferson: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nThomas Jefferson: Arts and Culture\\Visual Arts\\Architect\nThomas Jefferson: Politics and Government\\Government official\\President of US\nThomas Jefferson: Politics and Government\\Government official\\Cabinet member\\Secretary of State\nThomas Jefferson: Politics and Government\\Diplomat\\Minister\nThomas Jefferson: Science and Technology\\Inventor\nThomas Jefferson: Politics and Government\\Government official\\US Congressman\\Virginia\nThomas Jefferson: Politics and Government\\Government official\\Governor\\Virginia\nThomas Jefferson: Arts and Culture\\Education and Scholarship\\Founder\\University\nPortrait""}","[1800s, 1790s]","['Jefferson, Thomas', 'Hardie, James']",[Prints],"[United States, Virginia]","[Business and Finance, Legislators, Art, Books and reading, Arts and Culture, Architects, Illustration, Natural resources commerce, Secretary of State, Governors, Founder, Universities, Colonial statesman, Statesman, Signer of Declaration, Public officers, Vice-Presidents, Diplomats, Presidents, Minister, Cabinet member, Congressmen, Farmers, Government, Diplomacy, Portraits, Lawyers, Continental congressman, Science and Technology, Agriculturists, Inventors, Men, Law and Crime, Politics, Education and Scholarship]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_80_184_1_b'],"https://ids.si.edu/ids/iiif/NPG-NPG_80_184_1_b/full/250,/0/default.jpg",Thomas Jefferson,Unidentified Artist,1801,"[[501, 756, 668, 995]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_77_face_0.jpg?raw=true; 
78,https://collections.si.edu/search/detail/edanmdm:npg_NPG.80.16,NPG,National Portrait Gallery,George Washington,edanmdm:npg_NPG.80.16,http://n2t.net/ark:/65665/sm421d4df2b-4d20-4fc2-bf68-cec852de2edf,https://npg.si.edu/object/npg_NPG.80.16,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1785""}","{""Object number"": ""NPG.80.16""}","{""Artist"": ""Robert Edge Pine, c. 1730 - 1788"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}","{""Provenance"": ""The artist; public auction 1792. Anthony Fothergill [1732-1813]; John Coakley Lettsom; (Leigh and Sotheby), London, May 2-4, 1816; (Shaw Armour, Montreal), Dec. 14, 1816. Henry Brevoort purchased it in Toronto 1817; his son James Carson Brevoort; his nephew Grenville Kane; his daughter Edith Kane [Mrs. George F. Baker]; her son George F. Baker, Jr.; his widow, Mrs. George F. Baker, Jr. [Kim K. Campbell, Mrs. Rolla D. Campbell, Jr.]; purchased 1980 NPG""}","{""Type"": ""Painting""}","{""Medium"": ""Oil on canvas"", ""Dimensions"": ""Sight: 90.2 x 69.9cm (35 1/2 x 27 1/2\"")\nFrame: 101.6 x 81.6 x 6.4cm (40 x 32 1/8 x 2 1/2\"")""}",,,"{""Topic"": ""Exterior\nEquipment\\Walking stick\\Cane\nCostume\\Dress Accessory\\Epaulet\nCostume\\Dress Accessory\\Button\\Brass\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}",[1780s],"[United States. Army, 'Washington, George', 'Pine, Robert Edge']","[Paintings, Exterior views]",[United States],"[Business and Finance, Brass, Natural resources commerce, Dress accessories, Colonial statesman, Statesman, 'Staffs (Sticks, canes, etc.)', Button, Walking stick, Military and Intelligence, 'American Revolution (1775-1783)', Public officers, Presidents, Congressional Gold Medal, Farmers, Government, Portraits, Civilian awards, Science and Technology, Agriculturists, Surveyors, Costume, Men, Politics, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_80_16GW-000001'],"https://ids.si.edu/ids/iiif/NPG-NPG_80_16GW-000001/full/250,/0/default.jpg",George Washington,Robert Edge Pine,1785,"[[681, 412, 954, 829]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_78_face_0.jpg?raw=true; 
79,https://collections.si.edu/search/detail/edanmdm:npg_NPG.80.146,NPG,National Portrait Gallery,Alexander Hamilton,edanmdm:npg_NPG.80.146,http://n2t.net/ark:/65665/sm4d3750a68-433d-4745-805a-9e75e60802a6,https://npg.si.edu/object/npg_NPG.80.146,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1804""}","{""Object number"": ""NPG.80.146""}","{""Artist"": ""William Rollinson, 1762 - 1842"", ""Copy after"": ""Archibald Robertson, 8 May 1765 - 6 Dec 1835"", ""Sitter"": ""Alexander Hamilton, 11 Jan 1757 - 11 Jul 1804""}",,"{""Type"": ""Print""}","{""Medium"": ""Stipple engraving"", ""Dimensions"": ""Sheet: 44.8 \u00d7 34.8 cm (17 5/8 \u00d7 13 11/16\"")""}",,,"{""Topic"": ""Symbols & Motifs\\Medal\nInterior\nPrinted Material\\Book\nPrinted Material\\Papers\nHome Furnishings\\Drape\nWeapon\\Sword\nEquipment\\Drafting & Writing Implements\\Writing implement\\Pen\\Quill\nContainer\\Inkwell\nAlexander Hamilton: Male\nAlexander Hamilton: Law and Crime\\Lawyer\nAlexander Hamilton: Arts and Culture\\Literature\\Writer\nAlexander Hamilton: Military and Intelligence\\Army\\Officer\\Revolutionary War\nAlexander Hamilton: Politics and Government\\Government official\\Cabinet member\\Secretary of Treasury\nAlexander Hamilton: Politics and Government\\Government official\\Congressman\\Continental congressman\nPortrait""}",[1800s],"[United States. Army, 'Rollinson, William', 'Robertson, Archibald', 'Hamilton, Alexander']",[Prints],[],"[Legislators, Books and reading, Arts and Culture, Writers, Papers, Containers, Quill, Home Furnishings, Printed Material, Design, Symbols & Motifs, Weapons, Swords, Military and Intelligence, 'American Revolution (1775-1783)', Public officers, Drape, Cabinet member, Inkwell, Literature, Congressmen, Government, Interior decoration, Portraits, Lawyers, Drafting & Writing Implements, Continental congressman, Men, Secretary of Treasury, Law and Crime, Politics, Medal, Pens, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-8000322B_2'],"https://ids.si.edu/ids/iiif/NPG-8000322B_2/full/250,/0/default.jpg",Alexander Hamilton,William Rollinson,1804,"[[802, 546, 986, 819]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_79_face_0.jpg?raw=true; 
80,https://collections.si.edu/search/detail/edanmdm:npg_NPG.80.120.A,NPG,National Portrait Gallery,"Benjamin Franklin (front cover of ""The VIsion of Columbus"")",edanmdm:npg_NPG.80.120.A,http://n2t.net/ark:/65665/sm47506f497-eec0-4b48-8aa5-674e27589080,https://npg.si.edu/object/npg_NPG.80.120.A,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1793""}","{""Object number"": ""NPG.80.120.A""}","{""Artist"": ""John Scoles, 1793 - 1844?"", ""Copy after"": ""Jean-Baptiste Nini, 1717 - 1786\nThomas Walpool, Jr."", ""Sitter"": ""Benjamin Franklin, 17 Jan 1706 - 17 Apr 1790""}",,"{""Type"": ""Print""}","{""Medium"": ""Engraving on leather"", ""Dimensions"": ""Image: 9.4 \u00d7 7.3 cm (3 11/16 \u00d7 2 7/8\"")\nBook closed: 21 \u00d7 14 cm (8 1/4 \u00d7 5 1/2\"")\nBook open: 21 \u00d7 25.5 cm (8 1/4 \u00d7 10 1/16\"")""}",,,"{""Topic"": ""Costume\\Headgear\\Hat\\Fur\nBook\nBenjamin Franklin: Male\nBenjamin Franklin: Arts and Culture\\Literature\\Writer\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\nBenjamin Franklin: Politics and Government\\Government official\\Congressman\\Continental congressman\nBenjamin Franklin: Politics and Government\\Statesman\\Colonial statesman\\Signer of Declaration\nBenjamin Franklin: Science and Technology\\Scientist\nBenjamin Franklin: Politics and Government\\Diplomat\nBenjamin Franklin: Social Welfare and Reform\\Philanthropist\nBenjamin Franklin: Science and Technology\\Inventor\nBenjamin Franklin: Business and Finance\\Tradesman\\Printer\nBenjamin Franklin: Politics and Government\\Government official\\Postmaster\nPortrait""}",[1790s],"['Scoles, John', 'Nini, Jean-Baptiste', 'Franklin, Benjamin', 'Walpool, Thomas']",[Prints],[],"[Social Welfare and Reform, Business and Finance, Legislators, Books and reading, Arts and Culture, Writers, Printer, Colonial statesman, Statesman, Signer of Declaration, Public officers, Diplomats, Fur, Literature, Congressmen, Government, Diplomacy, Portraits, Tradesman, Headgear, Continental congressman, Science and Technology, Inventors, Costume, Men, Philanthropists, Hats, Politics, Scientists, Postmasters]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_80_120_a'],"https://ids.si.edu/ids/iiif/NPG-NPG_80_120_a/full/250,/0/default.jpg",Benjamin Franklin,John Scoles,1793,,
81,https://collections.si.edu/search/detail/edanmdm:npg_NPG.79.9,NPG,National Portrait Gallery,Alexander Hamilton,edanmdm:npg_NPG.79.9,http://n2t.net/ark:/65665/sm460057745-156d-45a5-a65c-bb4be0e0cbb6,https://npg.si.edu/object/npg_NPG.79.9,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1802""}","{""Object number"": ""NPG.79.9""}","{""Artist"": ""William Rollinson, 1762 - 1842"", ""Copy after"": ""Walter Robertson, c. 1750 - 1802"", ""Sitter"": ""Alexander Hamilton, 11 Jan 1757 - 11 Jul 1804""}",,"{""Type"": ""Print""}","{""Medium"": ""Etching and stipple and line engraving on paper"", ""Dimensions"": ""Image: 14.4 \u00d7 11.3 cm (5 11/16 \u00d7 4 7/16\"")\nSheet: 30.7 \u00d7 24.5 cm (12 1/16 \u00d7 9 5/8\"")""}",,,"{""Topic"": ""Costume\\Dress Accessory\\Epaulet\nSymbols & Motifs\\Flag\nCostume\\Dress Accessory\\Button\nAlexander Hamilton: Male\nAlexander Hamilton: Law and Crime\\Lawyer\nAlexander Hamilton: Arts and Culture\\Literature\\Writer\nAlexander Hamilton: Military and Intelligence\\Army\\Officer\\Revolutionary War\nAlexander Hamilton: Politics and Government\\Government official\\Cabinet member\\Secretary of Treasury\nAlexander Hamilton: Politics and Government\\Government official\\Congressman\\Continental congressman\nPortrait""}",[1800s],"[United States. Army, 'Rollinson, William', 'Robertson, Walter', 'Hamilton, Alexander']",[Prints],[],"[Legislators, Cabinet member, Arts and Culture, Literature, Congressmen, Writers, Government, Dress accessories, Portraits, Lawyers, Flags, Continental congressman, Symbols & Motifs, Button, Costume, Military and Intelligence, Men, Secretary of Treasury, 'American Revolution (1775-1783)', Public officers, Law and Crime, Politics, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-7900018B_1'],"https://ids.si.edu/ids/iiif/NPG-7900018B_1/full/250,/0/default.jpg",Alexander Hamilton,William Rollinson,1802,"[[778, 719, 903, 900]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_81_face_0.jpg?raw=true; 
82,https://collections.si.edu/search/detail/edanmdm:npg_NPG.79.80,NPG,National Portrait Gallery,George Washington,edanmdm:npg_NPG.79.80,http://n2t.net/ark:/65665/sm43260c3a4-ea78-49ca-ab04-a34c7847f3ef,https://npg.si.edu/object/npg_NPG.79.80,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1791""}","{""Object number"": ""NPG.79.80""}","{""Artist"": ""Unidentified Artist"", ""Copy after"": ""Charles Willson Peale, 15 Apr 1741 - 22 Feb 1827"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799""}",,"{""Type"": ""Print""}","{""Medium"": ""Relief cut on paper"", ""Dimensions"": ""Image: 7.1 \u00d7 6.3 cm (2 13/16 \u00d7 2 1/2\"")\nSheet: 17 \u00d7 10 cm (6 11/16 \u00d7 3 15/16\"")\nMount: 18.5 \u00d7 11.5 cm (7 5/16 \u00d7 4 1/2\"")""}",,,"{""Topic"": ""Print\nSymbols & Motifs\\Banner\nIllustration\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nPortrait""}",[1790s],"[United States. Army, 'Washington, George', 'Peale, Charles Willson']",[Prints],[United States],"[Printing, Business and Finance, Congressional Gold Medal, Farmers, Illustration, Government, Banner, Natural resources commerce, Portraits, Civilian awards, Science and Technology, Symbols & Motifs, Colonial statesman, Agriculturists, Statesman, Surveyors, Military and Intelligence, Men, 'American Revolution (1775-1783)', Public officers, Politics, Presidents, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_79_80GW-000001'],"https://ids.si.edu/ids/iiif/NPG-NPG_79_80GW-000001/full/250,/0/default.jpg",George Washington,Unidentified Artist,1791,"[[458, 986, 616, 1213]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_82_face_0.jpg?raw=true; 
83,https://collections.si.edu/search/detail/edanmdm:npg_NPG.79.78,NPG,National Portrait Gallery,George Washington and Horatio Gates,edanmdm:npg_NPG.79.78,http://n2t.net/ark:/65665/sm44b86e50f-66df-4271-958a-5cf53cee3bc1,https://npg.si.edu/object/npg_NPG.79.78,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution""}","{""Date"": ""1777""}","{""Object number"": ""NPG.79.78""}","{""Artist"": ""Unidentified Artist"", ""Sitter"": ""George Washington, 22 Feb 1732 - 14 Dec 1799\nHoratio Gates, 1727 - 1806""}",,"{""Type"": ""Print""}","{""Medium"": ""Relief cut on paper"", ""Dimensions"": ""Image: 9 \u00d7 7.5 cm (3 9/16 \u00d7 2 15/16\"")\nBook closed: 18 \u00d7 10.6 cm (7 1/16 \u00d7 4 3/16\"")""}","{""Place"": ""United States\\Massachusetts\\Suffolk\\Boston""}",,"{""Topic"": ""Print\nIllustration\nGeorge Washington: Male\nGeorge Washington: Military and Intelligence\\Army\\Officer\\Revolutionary War\nGeorge Washington: Politics and Government\\Statesman\\Colonial statesman\nGeorge Washington: Business and Finance\\Natural resources commerce\\Agriculturist\\Farmer\nGeorge Washington: Military and Intelligence\\Army\\Officer\\General\nGeorge Washington: Politics and Government\\Government official\\President of US\nGeorge Washington: Science and Technology\\Surveyor\nGeorge Washington: Civilian awards\\Congressional Gold Medal\nHoratio Gates: Male\nHoratio Gates: Politics and Government\\Government official\\State Legislator\\New York\nHoratio Gates: Military and Intelligence\\Army\\Officer\\Revolutionary War\nHoratio Gates: Civilian awards\\Congressional Gold Medal\nPortrait""}",[1770s],"[United States. Army, 'Washington, George', 'Gates, Horatio']",[Prints],"[New York, United States, Suffolk, Massachusetts, North America, Boston]","[Printing, Business and Finance, Congressional Gold Medal, Legislators, Farmers, Illustration, Government, Natural resources commerce, Portraits, Civilian awards, Science and Technology, Colonial statesman, Agriculturists, Statesman, Surveyors, Military and Intelligence, Men, 'American Revolution (1775-1783)', Public officers, Politics, Presidents, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_79_78GW1L-000001'],"https://ids.si.edu/ids/iiif/NPG-NPG_79_78GW1L-000001/full/250,/0/default.jpg",George Washington,Unidentified Artist,1777,"[[678, 1000, 863, 1279], [211, 1016, 411, 1295]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_83_face_0.jpg?raw=true; https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_83_face_1.jpg?raw=true; 
84,https://collections.si.edu/search/detail/edanmdm:npg_NPG.79.216,NPG,National Portrait Gallery,Alexander Hamilton,edanmdm:npg_NPG.79.216,http://n2t.net/ark:/65665/sm447ab9003-7d1d-47ef-9756-5b9b0c28668c,https://npg.si.edu/object/npg_NPG.79.216,2025-03-19,"{""Credit Line"": ""National Portrait Gallery, Smithsonian Institution; gift of Henry Cabot Lodge""}","{""Date"": ""1806""}","{""Object number"": ""NPG.79.216""}","{""Artist"": ""John Trumbull, 6 Jun 1756 - 10 Nov 1843"", ""Copy after"": ""Giuseppe Ceracchi, 4 Jul 1751 - 31 Jan 1801"", ""Sitter"": ""Alexander Hamilton, 11 Jan 1757 - 11 Jul 1804""}","{""Exhibition Label"": ""Born Nevis, West Indies\nDespite the many hardships he experienced during his childhood in the Caribbean, Alexander Hamilton went on to become one of the foremost statesmen of the United States. The drive and intelligence he demonstrated while still in his teens convinced wealthy patrons to send Hamilton to New York to study at King\u2019s College (now Columbia University). An early champion of independence from Britain, he enlisted in the Continental Army and became a valued member of George Washington\u2019s staff.\nFollowing the Revolution, Hamilton advocated for a strong national government. With John Jay and James Madison, he co-authored the Federalist Papers, which urged ratification of the United States Constitution. While serving as the first secretary of the treasury (1789\u201395), he laid the groundwork for a strong republic by promoting a national bank and encouraging commerce and manufacturing. Offended by a supposed insult, Vice President Aaron Burr fatally shot Hamilton in a duel in 1804.\nNacido en Nieves, Antillas Menores\nPese a las muchas adversidades que sufri\u00f3 durante su ni\u00f1ez en el Caribe, Alexander Hamilton lleg\u00f3 a ser uno de los estadistas m\u00e1s prominentes de Estados Unidos. Al ver su \u00edmpetu e inteligencia siendo a\u00fan adolescente, un grupo de benefactores ricos lo env\u00edo a Nueva York a estudiar en el King\u2019s College (hoy Universidad de Columbia). Temprano defensor de la independencia de las colonias inglesas, se alist\u00f3 en el Ej\u00e9rcito Continental y lleg\u00f3 a ser un apreciado miembro del equipo de oficiales de George Washington.\nTras la Revoluci\u00f3n, Hamilton abog\u00f3 por un gobierno nacional fuerte. Junto a John Jay y James Madison escribi\u00f3 los \u201cArt\u00edculos del Federalista\u201d, donde instaban a ratificar la Constituci\u00f3n de Estados Unidos. Como primer secretario del Tesoro (1789\u201395) sent\u00f3 las bases para una rep\u00fablica s\u00f3lida, promoviendo la creaci\u00f3n de un banco nacional y fomentando el comercio y la manufactura. Ofendido por un supuesto insulto, el vicepresidente Aaron Burr mat\u00f3 de un balazo a Hamilton en un duelo en 1804."", ""Provenance"": ""Henry Cabot Lodge; his son George C. Lodge; gift to NPG 1979""}","{""Type"": ""Painting""}","{""Medium"": ""Oil on canvas"", ""Dimensions"": ""Stretcher: 77.5 x 62.2 x 3.5cm (30 1/2 x 24 1/2 x 1 3/8\"")\nFrame: 89.2 x 73.7 x 9.2cm (35 1/8 x 29 x 3 5/8\"")""}",,,"{""Topic"": ""Alexander Hamilton: Male\nAlexander Hamilton: Law and Crime\\Lawyer\nAlexander Hamilton: Arts and Culture\\Literature\\Writer\nAlexander Hamilton: Military and Intelligence\\Army\\Officer\\Revolutionary War\nAlexander Hamilton: Politics and Government\\Government official\\Cabinet member\\Secretary of Treasury\nAlexander Hamilton: Politics and Government\\Government official\\Congressman\\Continental congressman\nPortrait""}",[1800s],"[United States. Army, 'Hamilton, Alexander', 'Trumbull, John', 'Ceracchi, Giuseppe']",[Paintings],[],"[Legislators, Cabinet member, Arts and Culture, Literature, Congressmen, Writers, Government, Portraits, Lawyers, Continental congressman, Military and Intelligence, Men, Secretary of Treasury, 'American Revolution (1775-1783)', Public officers, Law and Crime, Politics, Officer]",1,['https://ids.si.edu/ids/deliveryService?id=NPG-NPG_79_216Hamilton_d1'],"https://ids.si.edu/ids/iiif/NPG-NPG_79_216Hamilton_d1/full/250,/0/default.jpg",Alexander Hamilton,John Trumbull,1806,"[[603, 407, 948, 912]]",https://github.com/nmolnar-parsons/revperiod_portraitfaces/blob/main/Cropped_Faces/Image_84_face_0.jpg?raw=true; 
